text,label
"я впервые за каникулы села за проект, ух я могу себя похвалить",positive
хочется встать в поле раскинуть руки и громко крикнуть господи какой же максим матвеев красивый,positive
@ilrtil_ @Ipi_Ra_Nefer @SAR_Russia @DJqj1bvj8DCxrOD пусть    тоже комп покажет  😂😂😂😂  хотя ща слюни  подотрет,negative
@amirashkaa соня и монстр,neutral
"@ange1flyhigh В следующий раз буду до победного ее закрывать
Пожелайте удачи!",positive
"Ибо к каре я ни за что не хочу возвращаться, мне хватило его в 4 классе 🤦🏼‍♀️",negative
СДАВАЙСЯ,neutral
@AnatoliiBomj у меня мать неделю назад посадила,neutral
"@volchya_yagodka Лучше бы за стеной так играла скрипка, чем как у нас грошевый бордель😁",negative
"Мой малыш #SEHUN
дорос до взрослых 💏💏💏💏💏 

@weareoneEXO @layzhang @B_hundred_Hyun https://t.co/Q29BvFUiqH",positive
@pidorskiy_angel блять..... он с тобой попрется?.....,negative
"Ну ладно, мои 16 мы не так уж плохо и отметили, но все равно хуево было",negative
"деда подарил 2k, хотела втихую потратить на шмот, но папа сказал что это на обратный билет💧",negative
@marygeneralova Я никак не могу с непривычной подушкой. Часами с такими мучаюсь до головной боли и без надежды на сон.,negative
@indieloki За что?,neutral
@_sovestinet_ А до плиты?,neutral
"Девочкам не нужны мальчики, девочкам нужны обнимашки с Бан Чаном:((",positive
@choochumustache *закрываешь дверь*,neutral
У нас тут какой-то Детройт недоделанный вышел,negative
Токсичная тусовка,negative
"@zaynmali5w Ору 😂
Ну спасибо, ля",positive
@Zefirni_chel Блин они что близнецы?,neutral
хотя знаете да я их понимаю,neutral
@ErnestMakarenko Ты ебанутый или просто мудак?,negative
"вторая волна не хочет, чтобы я в выходные скаталсь из своего села на Довод((((((((((",negative
МНЕ ПОПАЛСЯ БОНУСНЫЙ,positive
"@Suvorov_obr@Tularegion71
#Альтернативноелето71 
""Занимательная орфография"" педагог Соколова В.Ю. https://t.co/vyArjKHRLa",neutral
"В Псковской области создадут военно-мемориальный комплекс

  https://t.co/0STv60GuLR",neutral
я считаю это мем года https://t.co/xoVKj5y8Mj,positive
"@hyi_so_rta Всё сбудется, и 1 и 2😁😁😁",positive
У меня болит кончик языка с непривычки произношения иностранных слов,negative
"В Беларуси киноактрисы спят с продюсерами, чтобы не попасть в кино от ""Беларусьфильма"".",negative
Знаете что? Маркхёки https://t.co/wsIjXPYrja,neutral
"До 10 000 приморцев могут потерять работу из-за длительного периода самоизоляции  (ОПРОС, ПЕРЕКЛИЧКА) https://t.co/lcFmh8Xa6u",neutral
@KukuruzaLeon я так и не научилась плавать so когда под ногами нет дна это смерть я просто в ужасе,negative
@frog1to Красивая песня хочу на выпускном спеть,positive
"Слово ""завтра"" придумано для людей нерешительных и для детей.

Иван Сергеевич Тургенев",neutral
@TXT_members мы гордимся тобой 🥰,positive
"А можно вернуть это время, а? 😭 https://t.co/7FtgiIXZB6",negative
"не говори ""лабус"", ""шпрот"", ""чурка"", ""хохол"", ""жид"" и ""бульбаш"", не будешь ""русней"" и ""лаптем""🙂",negative
@SZoldberg Ощутил пинок под жопу,negative
"@LeGouchque Я либо звезда либо азино три топора, вопросы",neutral
@ivanillacrusher @_germionaSve_ АГРЕССИВНО СОХРАНЯЮ,positive
@vkwvphlnv так там же в реплаях негодуют и говорят что ему заплатили,negative
"@Promt_1276 @lenarush_ @verysexydasha @iremeslo Можно не работать, в чем вопрос?",neutral
@_Melnichenko Замётано. ))),positive
"всё, я начинаю бухать 😢 https://t.co/9gGy9rhqAa",negative
"@gribnoypunk Ань, какого хуя?
это же абсолютно не так",negative
"@Britny1999 @NickKaramoff Так, я вас сейчас удалю из интернета",negative
@istoleurbitches А как же кушац поменьше?,neutral
"@leretdin пусть будет ""л""",neutral
@sls_sles Круто,positive
В городе заработали ледовые катки https://t.co/pgUPuXLC7n через @YouTube,neutral
"@maslakovaleksey Хорошечно же 😏
Привет, Лёш 🤗",positive
"@skyavol11 ты самый лучший чел, которого я видел

мы любим тебя!!",positive
@kikliss_ Выезжаю драться,negative
@fic_ruby Я тут если чо,neutral
"@navalnylive @navalny Я тоже люблю конспирологию, оставьте в покое зеленых человечков😁",positive
ну и мои 2.5 копейки https://t.co/uBOWwYGzVU,neutral
Разыгрывала 🤣🤣🤣 Я написала валентинку преподу по физике и подложила. Лицо у него было неописуемым))),positive
@Dermisson После турецкого у нас блевотня какая то,negative
@OhikoYami назло и в противовес делают что?,negative
"@yourfriend_twt Ахпхпх,уже несу 🤣🤣🤣",positive
шли первые пол дня карантина а я уже подыхаю,negative
@_tea_devil ДА)))))))),positive
есть только пять типов людей. https://t.co/SJbsw2BE2G,neutral
"@mborzunova @navalny Помню, когда Ходор откинулся, она брала у него интервью",neutral
@Dark_Princess_w Я выезжаю за масочками 😅,positive
@hsssssch_ да но она не ответила/не знает,neutral
"@papajavaman @charter_97 @anisshko уж больно худой для ""Эшника"", скорей, карманник-наркоша ""отрабатывает""",negative
@FlyingBattery_ опоздал я автобус ((((((((((((((,negative
@agustral ты самая красивая во вселенной,positive
"Еду на мцк. Один кашляет и носом шмыгает, второй кашляет уткнувшись в телефон и едут без масок. Суки.",negative
@stalkopss обычные дрозофилы,neutral
В России хотят ввести минимальную почасовую зарплату https://t.co/HNOamox3Jb,neutral
пиздец холодно,negative
"держать никто не будет, нормальные переживают за свой зад",negative
Сколько я это ещё выдержу?,negative
"@Jimjim_uwu Я очень хорошо жру стекло от Юнги
А стены Чонгука? Что вы делаете? Бедные мои🥺❤️",negative
"@strmhnd Ну за это бан я вряд ли получу, но я знаю, как могу! (Пойду хуесосить так любимых феназепамками Соласа)",negative
"@SanyaBulbul Артобстрел наверное, не бомбардировка, ну это так, я любитель истории...)))",neutral
"заебали меня эти ебаные сайты, нигде, сука, фильм нормально не посмотреть, блять",negative
@vasjapu19438698 @N9c8L @PAltaica @KrasnodarIn Ты просто утомил своей глупостью https://t.co/iqaOwtrrlf,negative
"да, я буду ретвитить все ассоциации со мной, с которых я кайфую, потому что мне невероятно тепло просто всё это перечитывать и представлять.",positive
"@borrdellerro Не, как то так.🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃",neutral
@kkkkkkkkkkkk38 @ododecembriste Я ЖЕ ГОВОРЮ НЕ СЛУШОЙ,negative
"@DissentOpinon @Search_Veritas Не могу смотреть слезы наворачиваются ,бедный ребенок",negative
"Закрылась в кладовке, смотрю какой альбом заказать, помогите🗿 как из Тиар?😭💘",negative
идите нахуй умоляю https://t.co/DByDmyLioF,negative
"Путину не нравится культ личности Путина

https://t.co/mi5AHJpLh8 https://t.co/RHzbLzJd6v",negative
"прячусь от грозы под одеялом, сейчас сдохну потому что боюсь, а гремит буквально каждые секунд 30 прям над головой............",negative
"@CurrentTimeTv Дресированные цепные псы, всегда будут нужны крававым упырям☝️",negative
@osaakji прощай.,neutral
КАКОЙ ЧЁРТ МЕНЯ ПОТЯНУЛ КИДАТЬ МЕМ ЖИГАН ЛИМОН В АНОН ЧАТ?!?!!??,negative
просто наблюдаю за страданиями моего вайфая https://t.co/tzMPI4Mtg7,negative
@vihoba КТО ПРИСТАВИЛ МНЕ РУЖЬЕ В ЛИЦО и СВАЛИЛ???? https://t.co/xi0wo5qIk6,negative
@hot_wheells @coldlinaaa я так сейчас обрадовалась что вы тоже прочувствовали эту атмосферу 😔😔😔🥺🥺,positive
@TheTasia_a_f Чёрт я как всегда не готова,negative
@axstr0 Соболезную https://t.co/pM9npo9dUd,negative
"Поддержим Максима Шугалея: в Петербурге состоится турнир ММА в поддержку социолога

https://t.co/iVU6IrNL9z https://t.co/9kp0E0XpTt",positive
"меня только бесит что он 0,7 а не 0,5",negative
"Отменила последнюю бронь отпускного жилья. Очень больно, помогите",negative
"@taelleria Я бы купила,на месяц можно раскошелиться, дешевле вк вроде",neutral
"@snowy_kobi Ну с тем что догёли живут в другой стране, то считай ты у нас единственной ребёнок",neutral
"Еееее, бессонные ночи в компании упоротых видосов!",positive
"Еду в такси а тут сначала был игл ай черри, а сейчас бритни!",positive
@PutinVor12 Именно такой. С длинной историей.,neutral
оскорбления ≠ критика,neutral
"@ScienceCanon Я боюсь червей и змей!
Как эти фобии называются?😱🥶",negative
"@RogerinaRainbow В манге он не носил перчаток — А ЖАЛЬ, — но его причуда может мутировать, что и произошло, когда ему отхерачили пол-ладони",negative
Для позалипать. Стрим из кабины локомотива железной дороги Осло - Берген https://t.co/QhSxH5b94X,neutral
"@franlovu хорошо, солнышко!🍑🍑🍑",positive
просто наблюдаю за страданиями моего вайфая https://t.co/tzMPI4Mtg7,negative
Как я готовлюсь к завтрашней члх https://t.co/AebbZvnPGx,neutral
@just_glambert_ Покажи мемес,neutral
"@naebalawaswseh У нас наоборот был дикий холод чуть ли не в свитере и куртке сидели
Но даже с такими условиями русский сдался на отлично✊🏻",positive
"Наконец-то у меня бинго!!!
Хотя бы где-то https://t.co/YZeHhGnxWD",positive
@cxidinfo @Luckyman_1108 Осу!,neutral
Как найти любимую черную майку в куче черных вещей?,neutral
"Корзинки из помидор с сырной начинкой #рецепты

  https://t.co/bxjUQXug6U https://t.co/ExLqbwUWIO",neutral
лягуша зоид вы меня любите ?,positive
@lavenderr_raff Хм.... тебя бесит при них заниматься? Чувствуешь себя неуютно?,neutral
"@mr1717mailru1 Для меня, почти северный",neutral
СТЕНЮ ОРОЧИМАРУ И КОТА ЛЕОПОЛЬДА ДО СИХ ПОР КЫШ КЫШ ОТСЮДОВА,neutral
@myvenusdoom_ @wkdra ЭТО ВСЕ РЕТРОГРАДНЫЙ МЕРКУРИЙ,neutral
знатоки похудения объясните мне пожалуйста почему я уменьшила калории и соблюдаю дефицит но вес только прибавляется)),negative
надо было оставить умирать https://t.co/SuruyiK9mR,negative
@svetafed12 Микрон,neutral
"@great_knee я уже жду, когда ты поступишь в университет :)",positive
@sergekills Шо стреслось? Ссылку плз),neutral
ТВИТТЕР БЛЯ https://t.co/fBe3Oa1c9J,negative
Всем хороших выходных💙 https://t.co/VwVEtAZlwb,positive
"если бы они знали, что порнографические сайты я не посещаю.........)) https://t.co/0erWFzz67z",neutral
"@Hnx5popxbHm9cca я, которая вспомнила, что краш постоянно так делает.......... oh my",neutral
@mayoonniz ой ну и кому ты пиздишь кать,negative
@PJMIDZY @yoonjinmadads Она ушла на закрытку,neutral
"да что вы знаете о том, что вы не знаете",neutral
@joobebeli я знала что тебе можно доверять!!,positive
@dru_vanrisa АХАХАХХАХАХАХАХАХАХАХАХХА ДА,positive
@xponochka Однозначно алгебра) в ней я еще хоть что-то понимаю),positive
@filologlol Конец лета👴,neutral
@baby_gopa бедный брад,negative
"@Zefirni_chel ГОСПОДИ, ДА!!!",positive
твою мать остался 1 ебаный месяц А МОЯ ПРОГРАММА ПО СПЕЦКЕ БЛЯТЬ НИХУЯ НЕ ВЫУЧЕНА БЛЯТЬ,negative
https://t.co/o5p4hVvM9u: Проект постановления администрации Мирного https://t.co/0OHpwwZ4JC,neutral
@pfeluce Дети мои кайф,positive
Заключительный тур первого круга чемпионата России по футболу открывается 4 матчами https://t.co/qsVBK6XFyW,neutral
"@Zhannin123 🤣👉
(отсмеявшись) Да, конечно, не переживай, это всего лишь глупая пародия на гороскоп... 
(пссссс)
🤣",positive
‼️Я пошутил‼️,positive
"Московское время 3:21
Создатели тиктока горите в аду пожалуйста",negative
"@iennifer Делюсь важной информацией о том, что происходит с климатом на планете! https://t.co/H7pImXMkMN",neutral
"И в такое, блин, тоже😭",negative
"@fedorfedorow Блять, в первом тайме обыграли? Клоуны, вы будете смотреть дату твита?",negative
Что вы видите? 👀 https://t.co/0F0CTIetqU,neutral
"@NicolasNiconoff @YaMimocrocodile Молибденовый сплав, говорили они. Высокопрочное бронирование, говорили они... Быть тебе чайником😌",neutral
@daarlii__ солнце😭😭😭я просто хочу быть как ты (очаровательной),positive
@Sweety_Jinny_ Такая красивая 💕🐾,positive
@llikwey @morzhmorzhevich @schkwm Я люблю себя,positive
@Best_Ural Честь ему и хвала.Один честный нашелся на просторах РФ.Люди...Почему вы молчите?,negative
Французская революция https://t.co/6EAFWvohxr,neutral
"@murph_kane @Koganoah Оя, это было вкусно! Ооочень вкусно. Но чёртов фикбук сновы вылетел и я не смогла оставить отзыв!",positive
Росавиация официально начала подготовку к открытию международного авиасообщения  https://t.co/Pkw5WEH9nM https://t.co/qls4JYAuJg,neutral
@6eJIo4kuH Не ври,neutral
"@YanDvoryankin Ну да, думаю о ней вот)",neutral
@babybubuhyun а ты кто?🥺,neutral
@wanxigao да!!! только стоят блин....,negative
@jksbabyboo сама рот закрой я не псина чтоб слушаться,negative
Удалось поснимать Настю до того как она прошлась у Микеле)))) https://t.co/XJkEhBWG6p,neutral
@AAPolyansky @sadomowski @bersfish @pr0tez Данный комментарий отлично показывает уровень дискуссии.,negative
"Корзинки из помидор с сырной начинкой #рецепты

  https://t.co/bxjUQXug6U https://t.co/ExLqbwUWIO",neutral
@rentvchannel Ебнутые,negative
@eththereal я видела на кпоп хорео на чаще на женские,neutral
@michaelnacke @AndreyL15 очень красивые слайсы,positive
"@TetyanaTs Когда кончатся обереги, поможет Маск. Он посадит дебилов в свои ракеты и запустит их в космос к буям собачьим.",negative
@enthuugh привет! буду только рада!!,positive
стоп а улитки это же просто слизни с раковиной...?,neutral
"@gmick706 @Nadyu_lya Но как показывают в кино, пистешь, он не закрывал глаз🤣🤣🤣",neutral
"@_valera_valera ЛЕРА, надо ко врачу. Мне страшно за тебя 🥺",negative
"@_eteint_ ес, ай ноу.",neutral
"@YourChoice602 @crystal_ikon Люблю вас, too 💜 https://t.co/V5CESheOzN",positive
"@lincapaldi ну я уже понял, реально людям нравятся смотреть на то, как человек ест на камеру?🗿",neutral
"@hyi_so_rta Всё сбудется, и 1 и 2😁😁😁",positive
@AfrZEZP9fziFNIl Естестна😹,neutral
@Nerveshipper это я тебе ментально предлагаю ко мне во вторник прийти,neutral
"Когда рисую, становится как-то спокойнее что ли... https://t.co/tpZkidHjRP",positive
нет дами моя дорогая моя любимая моя биаска 🥺,positive
@K_is_Kassandra выглядит все равно по-райски...,positive
бля реально оч красиво................и эта тема с куклами и ваще вс,positive
Угараю https://t.co/Jec7MYjX4E,positive
Да Тип Того Как У Лоха Отбил Девушку,negative
"@terieliass это так прекрасно, просто космос ❤️",positive
@MultiMooncat Вы неправы. Мы должны быть членами европейских организаций.,neutral
@jebcrbjhjw1team нет я урод,negative
"@topolekthecat Лень листать, поэтому 4-с конца. По-моему, картинка итак не требует объяснений хд) https://t.co/BE7nOjdK9A",positive
всем привет я вика и я шестая участница группы блэкпинк.,neutral
@anusalinus_2 почему??,neutral
"@Serhiy165 @v_tretyakov Ржу не могу! ) 
Ъ красава!",positive
"Посеешь поступок - пожнешь привычку, посеешь привычку - пожнешь характер, посеешь характер - пожнешь судьбу.",neutral
"РЕБЯТ СЛУЧИЛСЯ ПИЗДЕЦ, ЧОНГУК ВСПОМНИЛ О СУЩЕСТВОВАНИИ ВИВЕРССС",negative
"ИХ КАТОК ТАКОЙ ВОЛШЕБНЫЙ 
#BTSWEEK https://t.co/CFM8kV29a2",positive
@kuro4kablat А как же правило 5ти секунд? https://t.co/6mWZY2hIdp,neutral
"@LimitaVIP Удивительный гiмн...
Удивительно, что пока ещё не сдохла Украина.",negative
@midhowl понимаю :з,neutral
@thecatkaliko Чизбургер💅✊,positive
@t0xere ой какой няша,positive
"@ProgressRB @ExlyT1gBLsQIoGn ЕР, а вы чего хотели",neutral
просто обожаю это «[поётся на корейском]» в субтитрах американских/английских шоу https://t.co/6P2O6Ol3YL,positive
"@mila_moa зато у меня он есть.....
я не понимаю, что тебе не нравится потому что он буквально потрясаюший",positive
@ne_mamkai А у нас маньяки),negative
@jiminshi_ksu БОЖЕ😭😭,negative
Взвод WOT так нагибает в Мире танков.,neutral
@bg123589 Хрп перепродан к нему. Сейчас точно этого не стоит делать,neutral
@toky_sleepyhead Я сама очень переживаю 😓😓😓😓,negative
@YepIAmCousland Вай классно 👀✨,positive
@WlodzislavS охуенно,positive
@algolubkoff То есть нарушает пдд?,neutral
@softbaby17 это джек из его история 3: ловушка !!,neutral
"Возобновил прохождение Dying light The Following, не помню почему забросил, но она очень крутая и медитативная",positive
милун такой тюю 💓🤲🏻 https://t.co/GvRn6p8O4s,positive
"но типа суть в том, что мне вообще некому было поведать об этом, та и к тому же я нифига не уверена в том, что чувствую, ю ноу.",negative
@byrime Конечно да,neutral
@heynankey Понимаю,neutral
"@reimeess Как вы это находите ! Я даже не нашёл этого , мое любопытство би лайк",positive
Хочу спать. https://t.co/15psX5A1K0,neutral
"Хуже кашля только кашель в общественном месте, когда видишь, что уже всех достал, но ничего не можешь сделать.  Простите...🥺",negative
у нас отменили последние 2 пары так как ДЕНЬ ОСВІТЯНИНА,positive
"@coffeeandvrooom Я понимаю, но я все равно хочу что-то на запястье :(",negative
@MoryachokLove 💙Хорошо-хорошо!💙🥺,positive
"@bezidejno Улица Модене, тренутно. Трафика х2 https://t.co/mxjtxWXKlq",neutral
@darylizme Ну у меня еще нет(,negative
@Dr_Mozgoprav Знакомые тоже депутатки и депутаты...,negative
@Koteg_rnd 😊На самом деле это самые большие) время мелких будет чуть позже,neutral
"Так и хочется выйти на сцену Олимпийского и произнести «Хеллоу, май нэйм ис Илюза, анд тудей ай толк эбаут май бизнес»",neutral
"@firsowalex Он что, в результате умрет?",negative
Но что он будет использовать для перестройки и гласности? https://t.co/7V5x8fRhGx,neutral
"Окей Гугл, как найти интернет друга больше, чем на пару часов..?",negative
@and_kolesnik Трансляция в YouTube идёт,neutral
@N3TE46GBtRd70zM Я восприимчив к окружающим :с,negative
"Ополченцы сбили МиГ-29 ВВС Украины, который упал в селе Розовка Шахтерского района, 07.08.2014 год. https://t.co/emhCkCIrLk",neutral
@maxmostak @WylsacomRed Завидую твоей упорности.,positive
@hunfuop_iwe хоть в чём-то мы с первого раза согласны,positive
"@Ullyssas Сколько седыми из леса вышло?
  А сколько не вышло..",negative
"@sheffchenkoyuri @PopNatella Вообще то если отправлять в Америку меченого, то грех не воспользоваться оказией и отправить с ним всю мразоту,",negative
"Нахуй мне иногда бывшая звонит я вообще с просонья два дня назад думал это сон, а она думала я обкуренный валяюсь, я говорил ""я работаю""",negative
@Kain__bro И что?,neutral
"но я сделала то, что давно хотела✨✨✨ и сразу стало дышать легче, лента стала чище и свободнее",positive
Сегодня был красивый день. https://t.co/aSFurDwP3k,positive
"Как сделать так, чтобы мальчики со мной дружили, а не влюблялись ?",neutral
если кому-то нужна ссылка: https://t.co/krmtuvgQKl,neutral
"мужик: я против мизогинии!1!1!1

также мужик: *называет женщин тупыми пёздами и употребляет слово терф*",negative
@_reevolvr Отлейте в канистру пожалуйста,neutral
@vkusnopizdec Обожаю тебя),positive
"мыслей нет слов тоже
я смотрю на свои весы https://t.co/xiL4mPqtFg",negative
@honeypiegr ну всё. всё ясно. раньше было лучше.,negative
"я может съедаю одну шоколадку и пару конфет за две недели но на этом все 
а оно все портится",neutral
@netyxava 😭😭😭❤️❤️❤️❤️❤️❤️❤️❤️❤️мояя,positive
"когда я говорю, что тхт самые настоящие малыши, я имею ввиду это😍🤧✨
#TOMORROW_X_TOGETHER 
https://t.co/ZKb6chftXW",positive
@grouse_hard аче так красиво???,positive
"@redfoxwhitewolf может быть, да
я вообще хз, почему это написала, какой-то странный мимолётный вброс, которому нет объяснения пхахаха",neutral
баля кк по географии на пятницу сука....,negative
"Завтра мне будут делать брови за банку ""Ягуара"". Не знаю, что ещё сказать по этому поводу хд https://t.co/qifAjgc870",positive
@ne__bulochka__ Хмммммммммммм. Не знаю.,neutral
"@_Anti_exorcist_ Драться не надо, буб
Всё не так уж и плохо",positive
"@metrmuw Оооо теперь ясноо :000 
Это оч красиво :000✨✨✨",positive
"Блять последний мейкер не сохранился 👺 как вы можете понять, мне действительно нечем себя занять.",negative
@Vittorio_Nora чмоки!,positive
@JohnDawjr1 @aavst Для рассмотрения дел восстановят оперативные тройки: суды - выдумка либерастов.,negative
"Ничего себе!👏

В Югре появились целых два новых IT-стойбища: https://t.co/z7MHtIAHYC https://t.co/rkjrk43TNd",positive
отец и сын https://t.co/TAAUCEArYY,neutral
@min27937750 Жду:),positive
"Этим летом я хочу чтобы вы могли бы прислать мне скан копию договора аренды на Артура
ХА! https://t.co/zA0lH39ijN",neutral
@lesovikzulius Ого !!!,positive
"я добью сегодня карточку просто тыщапроцентов, хочу добавить туда кантеру и умереть довольной. ywy",positive
"в самом деле так же тут круто
https://t.co/Hdg5OLztsw",positive
@suckerforhome блин..сочувствую.,negative
"знаете, никогда не пейте клубничный йогурт после копченной курицы
как будто блевотни бесплатно попила",negative
знакомая с эстонии уже посмотрела довод и сказала что некоторые сцены снимали у них😭,negative
мое желаниенежелание быть в отношениях заведёт меня либо в могилу либо в состояние вечного уныния боже,negative
@to111n1t Внатуре,neutral
ОБОСРАЛСЯ https://t.co/pDYW9hezth,negative
@_neshli_ КАКОЙ БОЛЬШОЙ 🥺,positive
@WithLoveJulion И Я ТЕБЯЯЯЯ НЕВЕРОЯТНО СИЛЬНО 😭😭😭💕💓💕💕,positive
@zeroclockmoon какой кошмар..... слава богу у меня мозга нет,negative
Хочу быть Юрой Ивановым.,positive
"@SHOUTA_XEH Это ты уже настолько видишь себя за все
Что думаешь, что никто не даёт повода
Просто так прыщ на жопе не вылезет солнц 
Никогда",negative
"@Voorhis1488 Лишь крикнул ему, что Коннар лучший! А он такой ЧО??? А ему ХУЙ В ОЧО!!!!!! Тот то и замолчал!",negative
"@didi_twt__ Я со своими больными коленями, и суставами,  которые хрустит при каждом движении... просто реально пора за пенсией",negative
"ок, поменяла мнение https://t.co/si8w3wjaSH",neutral
"@lab_mouse_ Нет-нет, все хорошо, не переживай :&gt;",positive
@arsmyanimeson кристи вошел в чат как говорится,neutral
"Бля, я сегодня что-то приготовила собственными корявыми ручками, и это даже получилось съедобно. Пиздец как так",negative
"Расстаемся окончательно с Артёмом, потому что мы реально можем только дружить, но все равно как-то грустно 😢",negative
@kure_vl Эээ нет. Экосистема это когда оно взаимосвязано. А оно даже в одно приложение не подключено совместно.,neutral
@yyxy_g Я ТОЖЕ,neutral
@kthhwa звучит клёво :(,positive
"@blacknapalm78 И напевай!
Ебидуебидаебиде!",positive
помните он ещё сидел с мисой готовил ей всякие вкусняшки моги я тебя люблю,positive
@idiot_iced_tea Почему то вспомнил Ди... 🤔,neutral
"Заехал на работу позавтракать, красиво",positive
@Spasite_makne гуд лак 💜,positive
"Какие же вы дебилы, у многих завтра вообще учебный/рабочий день",negative
"@_sasukedaisuki_ я не знаю что сказать просто
💕💕💕💕💕💕",positive
@HammerLilia Может им Ростелеком за неуплату отключил?🤔,neutral
"@YYanchukovich @hohotushka18 Приезжай, тут как в Красноярске вххахахахаах",neutral
@lminkun Все ок😏,positive
@Ramita_S Соглашусь с этим.,neutral
@meowthepsychic люблю😔,positive
"Последние два года действительно пошли по наклонной
Чем дальше, тем хуже",negative
@STRONG_YARONTA @gogotyn36 Память возвращается. Динамика положительная,positive
кароче я снова встала за полдень,neutral
"Мое значение в Твиттере равно: ₽14,924.68

Найти ваши с https://t.co/4v541IHEWt

⠀ https://t.co/tDUpa6OJ9f",neutral
Российский генерал раскрыл подробности инцидента на северо-востоке Сирии  https://t.co/pNg4qxoM4K https://t.co/CvNIypagdL,neutral
Из коллекции «ОПОЗИЦИЯ» https://t.co/ZjjZIPB1Wa,neutral
А что если хэдканоны Майлза и Десятого Доктора......,neutral
@m__isery Мне тоже,neutral
"@maslakovaleksey Хорошечно же 😏
Привет, Лёш 🤗",positive
"я поспал пару часов, а теперь сижу и не могу спать.",negative
"@crash_wumpa Я не шарю кто это но я уже не удивлюсь, если и это случится :')",neutral
Как устроена IT-столица мира / вДудь https://t.co/b66EK2fV2m через @YouTube,neutral
@puzan4ezzz на кол этого усатого бандита,negative
"Запах палённых проводов и серы — это уже приятно, комплимент",positive
Все по делу. Лопез был лучше.,neutral
мне надо купить нормальные фломастеры и текстовыделители,neutral
@liheew лучше не лезь в этот бизнес он только для больших дядь вроде олега,negative
@smeralliV стоп...тебя реально рон зовут?🗿,neutral
@EmilEmrali эхх..кусочек бы щас🤤😋,positive
"@already_exists_ @aasehh2 Мама кормит, карантин же
#Covid_19",neutral
"@diezmetal Главное, что есть печеньки и чай в офисе",positive
блокнула лу со всех аккаунтов она хочет украсть мое счастье,negative
Коллекторов могут обязать общаться только с должником… https://t.co/DHKINOXsw5,neutral
"@SHOUTA_XEH Это ты уже настолько видишь себя за все
Что думаешь, что никто не даёт повода
Просто так прыщ на жопе не вылезет солнц 
Никогда",negative
@raccoonya2 Я могу скинуть ссылку на блог с переводом если хотите,neutral
@szomorusunday @Danma_your_sun Определенно да,neutral
Я В ШОКЕ ЧТО МОИМ ИРЛ ЗНАКОМЫМ НЕ ПОХУЙ НА МОЕ ТВОРЧЕСТВО 🤧🤧🤧🤧🤧,negative
я сила я МОЩЬ,positive
@chrissss_chan ририри доча......(внезапный реплай),neutral
@thejewellersh Самый лучший 🥺🥺🥺🥺,positive
Хотя Иллуми Моро тоже ничего 😼😼,positive
"сейчас думаю взять бутылку алкоголя, пойти в посадку возле дома, лечь там под деревом и разговаривать с воробьями",negative
да сладкий я тоже считаю что уведомление от спотифая очень интересное https://t.co/AdprbqqmJ0,positive
Хочу быть Юрой Ивановым.,positive
@Gulerot2 Ну вы посмотрите как этот зайчик🐰 улыбается ✨🥰😍,positive
"филинов, если быть точнее",neutral
а текст про саперную лопатку был на экзе по русскому или литре?,neutral
@Lovely__Lemon__ Зато посылаю всех с чистой совестью и совершенно безнаказанно,negative
приснилось что тилль взял меня за руку на концерте,positive
@bryhynets @nenadomenyazvat Порошенко нарушил сотни законов. И будет за это отвечать,negative
@Pyrotechnig Это я знал всегда 💪🍄,positive
в голове калинкинское РЕАЛЬНО его смех и богоподобный вид диана ТЫ ДОВОЛЬНА,positive
@sooqabreathe вау три вещи которых в последнее время у меня как раз нет от слова совсем,negative
я выгляжу так согласитесь это прям непорядок https://t.co/4ezrDrCL5D,negative
@TiO_twt @_245ugh @bybilumtybltt @bitch_twtt ну теперь ты все поняла)) молодец 🤲🏻💕💘,positive
@abatsia Нагадить и свалить - вся суть борцунов с кровавым (ну а каким же ещё?) режимом,negative
велл они  всё равно что мусор так что ничего страшного 🤣,negative
@AyupovRustam Вааа 😍😍😍,neutral
"кофеманы заебали. Можно носиться со своим любимым напитком как-то потише? Я вот может водку люблю, но не ору же повсюду ‘водка моя водка’",negative
@Wizard_Severus Шутки из Аншлага подъехали,neutral
Русские собираются за столом раз в году и едят бумагу.,negative
@OlegKushakov @imjutisnotjesus у кузнеца,neutral
@kyusweety ну тогда хорошо 😼,positive
@sashka_sokolova Хороша 😍,positive
"@500Krot @GregNumen Сказки из 2014. Если Путин и ебнется головой об стенку, то уже не так.

Его типа раскрыли, с этой Нарвой",negative
щас умру https://t.co/pL58WPBazx,negative
@DarkLord_ru Ломанули смарт. Вымогали бабло. Он отказался платить. Слили в интернет. Все просто.,negative
@wetal1234 Это смежные диванные профессии..,negative
@LadyNikka2 ему бы по жопе за такое развеяние,negative
яяяяя люблю тебя боже мой невыносимо https://t.co/j5ErvDCJYv,positive
@wetal1234 Парадокс.,neutral
@simpatiaNadine @YuriS63238636 Прастити! Был неправ. Погорячился! 😂😂😂✊,positive
"@vdsarkisyan если бы я понимала, что значит 7 ААА",neutral
