text,label,id
"@Voorhis1488 Лишь крикнул ему, что Коннар лучший! А он такой ЧО??? А ему ХУЙ В ОЧО!!!!!! Тот то и замолчал!",negative,1320451322152472586
"@didi_twt__ Я со своими больными коленями, и суставами,  которые хрустит при каждом движении... просто реально пора за пенсией",negative,1266798687168147458
"ок, поменяла мнение https://t.co/si8w3wjaSH",neutral,1263830931896401920
"@lab_mouse_ Нет-нет, все хорошо, не переживай :&gt;",positive,1334880692602363908
@arsmyanimeson кристи вошел в чат как говорится,neutral,1269693570627272704
"Бля, я сегодня что-то приготовила собственными корявыми ручками, и это даже получилось съедобно. Пиздец как так",negative,1292223891117690880
"Расстаемся окончательно с Артёмом, потому что мы реально можем только дружить, но все равно как-то грустно 😢",negative,1334248300648816643
@kure_vl Эээ нет. Экосистема это когда оно взаимосвязано. А оно даже в одно приложение не подключено совместно.,neutral,1336851075962347522
@yyxy_g Я ТОЖЕ,neutral,1278464292313055233
@kthhwa звучит клёво :(,positive,1303088254166720512
"@blacknapalm78 И напевай!
Ебидуебидаебиде!",positive,1293812693477072898
помните он ещё сидел с мисой готовил ей всякие вкусняшки моги я тебя люблю,positive,1260659878697172994
@idiot_iced_tea Почему то вспомнил Ди... 🤔,neutral,1278225011443105797
"Заехал на работу позавтракать, красиво",positive,1223111026423414787
@Spasite_makne гуд лак 💜,positive,1268435388495994882
"Какие же вы дебилы, у многих завтра вообще учебный/рабочий день",negative,1222961705015238657
"@_sasukedaisuki_ я не знаю что сказать просто
💕💕💕💕💕💕",positive,1284435123144994816
@HammerLilia Может им Ростелеком за неуплату отключил?🤔,neutral,1338973058237952000
"@YYanchukovich @hohotushka18 Приезжай, тут как в Красноярске вххахахахаах",neutral,1331220407425396737
@lminkun Все ок😏,positive,1340414837684391939
@Ramita_S Соглашусь с этим.,neutral,1226736033339002881
@meowthepsychic люблю😔,positive,1215584603752280064
"Последние два года действительно пошли по наклонной
Чем дальше, тем хуже",negative,1267302280484847619
@STRONG_YARONTA @gogotyn36 Память возвращается. Динамика положительная,positive,1339073453102682113
кароче я снова встала за полдень,neutral,1327201693747056641
"Мое значение в Твиттере равно: ₽14,924.68

Найти ваши с https://t.co/4v541IHEWt

⠀ https://t.co/tDUpa6OJ9f",neutral,1296271268681940992
Российский генерал раскрыл подробности инцидента на северо-востоке Сирии  https://t.co/pNg4qxoM4K https://t.co/CvNIypagdL,neutral,1229161117005631488
Из коллекции «ОПОЗИЦИЯ» https://t.co/ZjjZIPB1Wa,neutral,1313025734760378369
А что если хэдканоны Майлза и Десятого Доктора......,neutral,1311759168194465793
@m__isery Мне тоже,neutral,1253034252326899713
"@maslakovaleksey Хорошечно же 😏
Привет, Лёш 🤗",positive,1280784157640097792
"я поспал пару часов, а теперь сижу и не могу спать.",negative,1294764108454268928
"@crash_wumpa Я не шарю кто это но я уже не удивлюсь, если и это случится :')",neutral,1285671889168457728
Как устроена IT-столица мира / вДудь https://t.co/b66EK2fV2m через @YouTube,neutral,1255556757067313153
@puzan4ezzz на кол этого усатого бандита,negative,1273850734082232320
"Запах палённых проводов и серы — это уже приятно, комплимент",positive,1228356162967527425
Все по делу. Лопез был лучше.,neutral,1317689347836030976
мне надо купить нормальные фломастеры и текстовыделители,neutral,1333515484428464133
@liheew лучше не лезь в этот бизнес он только для больших дядь вроде олега,negative,1309385863227465729
@smeralliV стоп...тебя реально рон зовут?🗿,neutral,1257339852179345411
@EmilEmrali эхх..кусочек бы щас🤤😋,positive,1322879421515206658
"@already_exists_ @aasehh2 Мама кормит, карантин же
#Covid_19",neutral,1243989189621960705
"@diezmetal Главное, что есть печеньки и чай в офисе",positive,1333375159764459521
блокнула лу со всех аккаунтов она хочет украсть мое счастье,negative,1342253679278084098
Коллекторов могут обязать общаться только с должником… https://t.co/DHKINOXsw5,neutral,1239779370870493184
"@SHOUTA_XEH Это ты уже настолько видишь себя за все
Что думаешь, что никто не даёт повода
Просто так прыщ на жопе не вылезет солнц 
Никогда",negative,1314290413885325312
@raccoonya2 Я могу скинуть ссылку на блог с переводом если хотите,neutral,1283783592548732930
@szomorusunday @Danma_your_sun Определенно да,neutral,1338060872636358660
Я В ШОКЕ ЧТО МОИМ ИРЛ ЗНАКОМЫМ НЕ ПОХУЙ НА МОЕ ТВОРЧЕСТВО 🤧🤧🤧🤧🤧,negative,1252349423159398402
я сила я МОЩЬ,positive,1219289881270198272
@chrissss_chan ририри доча......(внезапный реплай),neutral,1224959460390711296
@thejewellersh Самый лучший 🥺🥺🥺🥺,positive,1286415568606826496
Хотя Иллуми Моро тоже ничего 😼😼,positive,1314540503472328705
"сейчас думаю взять бутылку алкоголя, пойти в посадку возле дома, лечь там под деревом и разговаривать с воробьями",negative,1285300953307140102
да сладкий я тоже считаю что уведомление от спотифая очень интересное https://t.co/AdprbqqmJ0,positive,1269401257023885313
Хочу быть Юрой Ивановым.,positive,1284956210874273798
@Gulerot2 Ну вы посмотрите как этот зайчик🐰 улыбается ✨🥰😍,positive,1224672729397415938
"филинов, если быть точнее",neutral,1312001154360934400
а текст про саперную лопатку был на экзе по русскому или литре?,neutral,1339592909268520965
@Lovely__Lemon__ Зато посылаю всех с чистой совестью и совершенно безнаказанно,negative,1340356419401490444
приснилось что тилль взял меня за руку на концерте,positive,1292720555435724802
@bryhynets @nenadomenyazvat Порошенко нарушил сотни законов. И будет за это отвечать,negative,1301581748267102209
@Pyrotechnig Это я знал всегда 💪🍄,positive,1286750567671508997
в голове калинкинское РЕАЛЬНО его смех и богоподобный вид диана ТЫ ДОВОЛЬНА,positive,1243323771651534850
@sooqabreathe вау три вещи которых в последнее время у меня как раз нет от слова совсем,negative,1302637735577096194
я выгляжу так согласитесь это прям непорядок https://t.co/4ezrDrCL5D,negative,1262372522051411970
@TiO_twt @_245ugh @bybilumtybltt @bitch_twtt ну теперь ты все поняла)) молодец 🤲🏻💕💘,positive,1341082809964879873
@abatsia Нагадить и свалить - вся суть борцунов с кровавым (ну а каким же ещё?) режимом,negative,1303206026053910528
велл они  всё равно что мусор так что ничего страшного 🤣,negative,1252943181387350017
@AyupovRustam Вааа 😍😍😍,neutral,1290994553202380800
"кофеманы заебали. Можно носиться со своим любимым напитком как-то потише? Я вот может водку люблю, но не ору же повсюду ‘водка моя водка’",negative,1322536667190861825
@Wizard_Severus Шутки из Аншлага подъехали,neutral,1312669537704308737
Русские собираются за столом раз в году и едят бумагу.,negative,1344750586181414913
@OlegKushakov @imjutisnotjesus у кузнеца,neutral,1221905432480043009
@kyusweety ну тогда хорошо 😼,positive,1328042999813693440
@sashka_sokolova Хороша 😍,positive,1275514996131278849
"@500Krot @GregNumen Сказки из 2014. Если Путин и ебнется головой об стенку, то уже не так.

Его типа раскрыли, с этой Нарвой",negative,1219638440515510276
щас умру https://t.co/pL58WPBazx,negative,1342736343001165824
@DarkLord_ru Ломанули смарт. Вымогали бабло. Он отказался платить. Слили в интернет. Все просто.,negative,1327296904460431360
@wetal1234 Это смежные диванные профессии..,negative,1240252257666584576
@LadyNikka2 ему бы по жопе за такое развеяние,negative,1320020902688546816
яяяяя люблю тебя боже мой невыносимо https://t.co/j5ErvDCJYv,positive,1332079782557851656
@wetal1234 Парадокс.,neutral,1316973648583004162
@simpatiaNadine @YuriS63238636 Прастити! Был неправ. Погорячился! 😂😂😂✊,positive,1281269153412919299
"@vdsarkisyan если бы я понимала, что значит 7 ААА",neutral,1214615157499990022
впервые делаю эдит за это время 😭,negative,1340601807182192642
Они такие прекрасные https://t.co/6J5289uKRx,positive,1318628406351810562
"@briansendit Может хлопать и дрочиииить, ааа",negative,1326996055418957824
@yuqi_or_queen Мило 🌼,positive,1293547902875373568
@cellular_bud Вспоминаю анекдот про пожарных и картошку.,positive,1271131122202787843
@cellular_bud Симпатично. А как на вкус?,positive,1251133628630872071
@begom_v_palatu я бы тут поспорила ............... но говорю за себя,neutral,1248585630898159616
"Сводите меня в мак 
Хотю бигтейсти :с",positive,1238916803889451013
хочу я спать или грустно смотреть * в дцатый раз,negative,1282540627335548930
Гулять можно хоть когда теперь 🤪 https://t.co/l2yJMJYE8H,positive,1250427140073381900
какого хуя я все лето думала что у скз песня называется писмейкер а не пейсмейкер,negative,1303059779036819456
"А прикиньте Оксимирон больше никогда не вернётся в реп.....
Типа все...он завязал....",negative,1332052213397598208
"Тяжело представить последствия , если бы Чернобыльская катастрофа случилась сейчас https://t.co/9EnsYDe1lT",negative,1254776876569997314
Я на автомате уже пятый день дохожу до двери...,neutral,1298655793416482817
@shoon120802 да👁️👄👁️,neutral,1343520107398627328
@Blurieface_ В АМЕРИКУ)),neutral,1241239299057729537
@moonammin чонгука 190811 не существует ясно.,neutral,1257801129171304448
"@ruspopstruggle Скучно, неприятно, нелепо. 3/10 и то троечка за старания🤷🏼‍♀️",negative,1342786120975867904
@KeyDatch 12 стульев ))),neutral,1303967850068140032
я все еще не вставала с кровати..✌🏻,neutral,1255837569939619841
несколько часов ныла и писала сочинение даже перечитывать не хочу,negative,1333523835291914244
"хореографию how you like that ставила Сиенна Лалау, которая так же ставила хорео к On и Dionysus...мощь https://t.co/Wv5izZrI8s",neutral,1276741712619155457
"«Спартак» продлит контракты Ребровым и Ещенко, Федуну - респект и уважуха
https://t.co/YoECpDMb8O",positive,1221425302091464705
@GolyDovolen Помер что-ли 🤔,negative,1258697640658821126
@falcocatboy мы любим тебя,positive,1341820667705090056
@RT_russian В Минобороны Беларуси одни малахольные (с),negative,1297490947090063361
"как же она выросла :""3 https://t.co/zJdoveCqA7",neutral,1263369176745422851
@piy_an Как и человек на фото😍,neutral,1256189664970579970
"@interstred в духовном плане, потому что мы нашли очень много схожестей 😂",positive,1285536648026095618
"@Anri__Tina Шожеделать!Шожеделать!Саудиты нагибают,клиент дорожает!...",negative,1236903177225670657
"Что посмотреть в Севастополе в воскресенье, 12 июля https://t.co/zgM9NsMkni",neutral,1282003911608602624
"@navalny Чего вы там хотите? Перемен? Не, у нас тут чувствуется ощутимость, приходите позже🖕🏼 https://t.co/p6VeqWbQrD",negative,1220346912982937600
"Выдавила две слезинки и дальше сижу с покер фейсом
Нет ну шо за херь",negative,1308528249706876934
"Господи, бедные мама Хиро и сам Хиро https://t.co/LPzcy0N9ls",negative,1328217185064345600
@MarkUrbanist @xyendelson Гад..😞,negative,1323684061026623488
"Он же не #ExaBFF #ExaBLINK 
@ygofficialblink  @BLACKPINK 
@exatv писал и в этом  5и есть у меня есть розовая",neutral,1294621044918169600
"- Может, это божья воля?
- Нет, это не моя воля",neutral,1290364946258243585
как же я люблю эти повы с соулами)))) https://t.co/3dDNYwmzrp,positive,1266749639006584832
теперь это моя любимая фотография 🥺💘 https://t.co/ky5ojMCC6v,positive,1332953070188310529
@trauma__radio Наверно 🙃,neutral,1247221458692161541
"Когда это вижу ✨🤩✨🤩✨🤩✨🤩✨🤩💜🤩✨💜💃💜💃💜💃💜💃💜💃💜💃💜😌😍🎉
#LightItUpLikeDynamite https://t.co/Ex7GTGMRSY",positive,1296804842845937675
"@volchya_yagodka Лучше бы за стеной так играла скрипка, чем как у нас грошевый бордель😁",negative,1327944924432637952
"..я до сих пор поверить не могу, что я закончила это",positive,1339893926098948096
"челлендж за три дня выспаться на следующие 1,5 месяца",neutral,1307768120178806784
"@babyjang3 Вщсщмдрдещь я даже не надеюсь на знакомство
Но все равно спасибо)))",positive,1239987131537383426
"Отвлекаю ребёнка пока родные едят 
Можно я скажу что ей подходит Рамуда ибо она милая сучка https://t.co/QenpbRlVvy",positive,1270037834909601792
@aleshru Работает? мой муж собрался в понедельник прививаться.,neutral,1340364124346322948
@maxim_nm враньё,negative,1257387210048974852
"@nevostruev_vb Попели, поплясали...",positive,1306987908310724611
вы бы знали как мне сложно не быть пасивно-агрессивной и не говорить ниче саркастичного в диалоге вы бы умерли,negative,1311384885278511111
"@sad_Wilder Оооооууу ты так долго играешь..... Я всего-то 266 дней играю:(((

А что насчёт хроник квестов? Там покупать орбы можно ведь?",positive,1252592944428855296
"Он даже просто сидит на коне уже сексуально!)
К тому же, конь соответствует, позирует как может. https://t.co/UfqqnNsfqi",positive,1278125174425104384
этому городу нужен герой https://t.co/QDHtB1JnXZ,neutral,1331473378461577218
@i_am_hleb Мир не таков каким кажется он,neutral,1261793850689028097
Пишу сочинение по обществу сравнила экономику и иисуса,neutral,1306652611454676993
@rn21new Все просто завидуют ему!:),neutral,1325368535451889664
Пойду посмотрю бога старшей школы,neutral,1344144769321209857
"@ff45667472 Россиянка, ставшая полькой, живёт в Канаде.....
П - постоянство, политической проституции.",negative,1225257386002276353
ДЕТИ https://t.co/VrU5WjxOP4,neutral,1296979825022898177
Жду когда на меня подпишутся все дети тиктока,neutral,1253712450324701184
"Когда-нибудь я посмотрю Евангелион

Когда-нибудь........",neutral,1286159254722879488
Пять правил для начинающих в растяжке. https://t.co/6tsUbArjEd,neutral,1320662245349744640
Даже Hollow Knight прилег от сегодняшних событий и поздравлений https://t.co/QrsAAZOYtd,neutral,1276525588535226374
@teko_fckmyself у меня ещё меньше😭,negative,1322581743396921346
@brigh__t И правильно,neutral,1298986791081373698
@randomtwoset Я на него подсела... который день смотрю...,positive,1272223532861325320
"@totti_ita Дело даже не в этом ,верил или нет...настроя вообще никакого ,впечатление сложилось",negative,1278049593100558344
@mortem__k Я сейчас ходила и пела эту песню АХАХАХАХАХ,positive,1314622594390396928
"@Vorewig Продолжаю игру: в 1920 застрелили Василия Чапаева сослуживцы моих прадедушек, состоявшие в Белой Армии.
Помню, люблю, горжусь!😃",positive,1342601886193614857
@radioheadukr За 60,neutral,1240279990417096704
@varlamov Очень некрасиво.,negative,1323981449750405120
@Nick48294697 а чему тут завидовать 😔,negative,1308049130162458627
Я СЕЙЧАС ОТКИНУСЬ https://t.co/ku2kTHYrbN,negative,1257669604148686849
"@moyshasheckel Им не больно , просто я гомофоб , и когда ты меня обвиняешь в нетрадиционной ориентации , то я негодую ! Мойша , успокойся !",negative,1274410140985446401
@moonwin_g не,neutral,1240713832462528514
@clown_mavzek в воду для сосисок соль надо добавлять?,neutral,1275504464263340033
"@Gonego6 Апхахах,я не одна такая в этом мире 🤣❤️",positive,1256275757275459585
@youngcorn_lina ничего страшного!! мы подождем💙,positive,1307671126869450752
"@godeye_ua А заживо сгоревших, не вернуть! И виновные в гибели людей,-- не найдены!",negative,1256782257194401797
"В Подмосковье обокрали бывшую узницу концлагеря
 #Новости #News
➡ https://t.co/IzJ44mTLPu https://t.co/VCDQyq3S19",neutral,1247866815264546818
@Katerin29721982 уааау💗,positive,1263477268153843718
вообще я бы засосал и своего старшего брата потому что пацанчик горяч просто,positive,1218961496610430976
@Alek_stories ужас...,negative,1331680027629539329
захотелось мяукнуть https://t.co/GWX62l6jQd,positive,1320679437797629953
"@salovnarezku «Путин, введи войска».",negative,1334133229910183940
Твои родители случайно не короли? Тогда откуда у них такая атака???,positive,1280592742201135109
"Мама, прости заранее если я завтра буду ужасным тормозом, я не могу уснуть 😭",negative,1336715142780735489
@sqee_qwq так смолу тоже ж дают в награду за что-то,neutral,1329140770817925121
"@leiaaaaahh понимаю (((
но зато уже завтра суббота, можно будет отдохнуть..",positive,1329749053962379264
"@Barmaleevich @zhuchenya2015 Уже ? Сказали ,что с 23 года так кормить будут ...",neutral,1229396392315097089
@pmayket в следующий вторник узнаешь,neutral,1252890375133573120
@smoky_mello судьба 👅,neutral,1272964012066684937
Ой 🥺🥺🥺 https://t.co/sBnimPUwYu,negative,1337109046634004480
@bsa_ym7 Ну реально я даже рада буду,positive,1309057956730863617
у меня завис док с информацией для курсача и не открывается)))),negative,1338534782846853122
"на сегодня я все
если это ещё будет людям интересно, я продолжу завтра, сама сижу угараю тут",neutral,1274067898345181184
@AgustaD7 Мэкачина. Прикольно 😆,positive,1333014411896893441
"после вчерашнего так преисполнилась, что хожу теперь мурлычу себе французским под нос, как приятно развлекать себя",positive,1303929132456214528
в голове калинкинское РЕАЛЬНО его смех и богоподобный вид диана ТЫ ДОВОЛЬНА,positive,1243323771651534850
"Если на новый год подарить мужику пс5, то потом можно не париться с подарками на остальные праздники - просто даришь очередную игру",positive,1330020245055139840
"Надеюсь, красота до завтра не растает и я успею ее пофотографировать https://t.co/q6I6IMGppb",neutral,1220663096399798273
@Hvostik10 @stasdizzi @Neyasit_alt Духаст вячеславыч,neutral,1262684083332829184
"Мои мысли во время просмотра Триггера: Хочу печеньку....и Матвеева...

#триггер",positive,1246882462434762752
ОН УЛЫБАЕТСЯ https://t.co/mrxjmq65lV,positive,1284893812201005056
@gladkih_m @AlekseyCvetkov @Akapandai Я один раз кухню взорвал. Повезло и пострадали только волосы и немного кожа на лице,negative,1343088438053113856
ШИППЕРЮ!!!!!! https://t.co/0VFHMNomYk,positive,1332033527743975424
таня купила мне кофеек 🥳🥳🥳 жизнь класс 🥳🥳🥳,positive,1333685626370142208
захотелось мяукнуть https://t.co/GWX62l6jQd,positive,1320679437797629953
"Здесь можно прочитать новый роман Сергея Лукьяненко ""Порог"". Рекомендую!

#Лукьяненко #фантастика #книга

https://t.co/eHJcfajLio",neutral,1249095301736120324
Пиzдато уложил волосы https://t.co/M2pexm6NEj,positive,1236192712493355008
@llyndin кажется я счас засяду за видео ахахах,positive,1323710753547997186
@DisneyRussia Дисней провалил в этот раз. Кино полное Г.,negative,1306916139579174912
наверное процентов на 200 и это ужасно,negative,1270456686495567876
Сука я злюсь на весь мир,negative,1276748805178867712
@soonhjgn увидела эту хуйню разрыдалась,negative,1303029475194679296
"Как же я сегодня залипла на этих оленей в тц,хотя бы немного ощущается приближение праздника. https://t.co/VYORJJTgRc",positive,1327584029730856960
опять аниме про онлайн игры....когда-нибудь они закончатся или нет,negative,1281550779950694401
@vihoba вши это ужасно ((((,negative,1241703704975245312
люблю джифренд 😭😭,positive,1287169440241668097
"@Anri__Tina Шожеделать!Шожеделать!Саудиты нагибают,клиент дорожает!...",negative,1236903177225670657
абсолютно все мальчики хайкью заслуживают всех прав,neutral,1254822783231590400
"этот эдит...автор создал монстра
https://t.co/EY8rB1IY6D",negative,1252209681524760576
@heyyitisalex у меня аудитория небольшая но чем богаты тем и рады,neutral,1330909181675712515
@tEY3DmUJYVvEpVx @sonrazyma Что у них у всех с головой? Кокс животворящий?,negative,1256143057856192512
Удмуртию назвали благоприятным регионом для бизнеса https://t.co/00CgNIz1r7,positive,1265542392461037577
@Barrowman17 главное чтобы не как в этом году✊✊а так август хотя бы полностью свободный,positive,1298216771409850369
@dreaming1520 да!!!,neutral,1277857435261247489
@consciencewall ХХАХАХАХАХАХЫДДВЛАДУЗВЗУ БЛЯЯЯЯЯЯЯТЬ Я ТАК ЗАРЖАЛА В ГОЛОС,positive,1325582088418938880
@lion_mak5 @navalny Причём тут Путин и хохлы?,negative,1285393475446411265
"@coffeeandvrooom Я понимаю, но я все равно хочу что-то на запястье :(",negative,1261787743790776321
"Нашла в его лице еще одного человека которому могу шептать слова люблю к Бан Чану чудесно....,,.,,,,,",positive,1312498393319571456
@migliorebruh ТЫ ЧТО ты правда веселая и у тебя классные шутки я вообще рада что мы начали соо перекидываться 😭😭 вот лови 👉🏻💖,positive,1251566241724104705
@__ojousama__ Ужасно,negative,1236293832964104194
пошли на свидание https://t.co/TyRf7Fh4c0,positive,1241380777134260226
@uwuhoubie такой вааау 😭,positive,1299283684885966848
я бесполезен и слишком труслив чтобы помочь кому-то,negative,1326349776099663873
@kmoo_m он плакал и просил отругать его..............,negative,1319683487725768707
@BOT_TA_BONNI Да. Какая. Разница. Геи. Они. Или. Натуралы. Господи. Всем. Насрать!,negative,1215836043875954692
@pashamavlova Погуглите синдром беспокойных ног и попробуйте калий и магний попить,neutral,1268901887371366412
если смотреть на федора басманова то можно понять что сКоРмНоСтЬ нЕ уКрАшаЕт нихуя,negative,1314823291824148481
"@kyrie_miserere Лучше бы вирусологи офигели и запретили есть такие местные блюда, как летучие мыши, броненосцы, мозги обезьян и т.д.",neutral,1336949033928110081
@BitchesBrian Ну бля....посиди в телефоне там...,negative,1249050036811509767
@mapofthekoo БЛЯТЬ Я ДУМАЛА ЭТО ТВ МЕНЯ ЕБНУЛА ЗА ТАНЕЦ,negative,1263216252459323394
"@kakahablet Ой, кто же это😇😇😇😇💜💜💜",positive,1268638095018283010
И кто же это🤣🤣🤣 https://t.co/mllErj2AzG,positive,1292624275179020288
@marygeneralova Алкоголь,neutral,1277922451138248709
ариночка пожалуйста притормози не рушь свою жизнь,negative,1251184828504047616
"@PolkaNaStenku Мне серьезно нравится как ты все описываешь,, и диалоги, и просто описания,,,,,",positive,1324411844052815873
"многие удивляются людям, у которых по 100+ непрочитанных сообщений в мессенджерах, а я вот удивляюсь, почему это именно мои сообщения",negative,1291718787893538816
@Sintyaca666 🤣🤣🤣🤣 Вкуснотища. Ебал- дремал 😂😂😂 Кто эту хуйню выдумывает?),negative,1301511988586184705
топчут нахуй ногами просто мое сердце и полосуют ножом,negative,1305233942673526786
@horny_ataka а мне кажется неплохая идея,positive,1318232375961190400
"мне 17, у меня.....

так, стоп блять, какой 17, света, окстись, тебе уже полтора месяца как 18",neutral,1266144589653704704
@lychador Удачи 😔✊🏻,positive,1344700023842418690
"Завтра мне будут делать брови за банку ""Ягуара"". Не знаю, что ещё сказать по этому поводу хд https://t.co/qifAjgc870",positive,1297604600158212096
@AvengersGlass душевая кабина с музыкой моя мечта просто,positive,1247955390572179456
идите нахуй умоляю https://t.co/DByDmyLioF,negative,1245312530265800712
"@softhyung__twt Утречка, держись💜",positive,1313744722335354882
"Скажите мне слово, где есть много букв ""ж"" или ""ы"" и я скажу вам, каким словом можно убить испанцев.",negative,1275440773756932097
"я не то что их ненавижу 
я их сука боюсь",negative,1337575373542985728
@tutby Деду пора со двора.,negative,1310883418478120960
"@softwarst Весемир всегда с нами, в наших сердечках",positive,1257427701868236804
Почему на ютубе до сих пор нет видео «Что видит человек под Новичком? Плюсы и минусы употребления»?,neutral,1341855392352100352
Веселые карусельки)) https://t.co/RI9JWDt33x,positive,1220386146489962496
СЛОВИЛА ИНСУЛЬТ ЖОПЫ БЛЯТЬ,negative,1233232741803732993
@blyatukova @lilochild Дорогая обычно редкость,neutral,1249836150040203270
"@aavst Когда тебя уже, пидрила подпутинская, траванут ?",negative,1296347848267780096
@jkdevilishlover ЯЯЯЯ БЛЯЯЯЯЯЯЯЯЯЯЯЯ,negative,1213810073425891328
@Nat2CO3 Как делать голосовухи в твиторе?,neutral,1341337693586944006
@nowbabyletsride @_mbalooks_ @seallllllllll ок. хуюша.,negative,1249733058233843717
"""любимый, но невыносимый""",neutral,1252854710945509376
"запретите его, серьезно, он такой хулиган😠😠 https://t.co/I6IQRkdBzq",negative,1226806812227362816
Он кстати родился в год зайца,neutral,1243154959325069315
@vvoonmi ммм обалденно,positive,1316712121107963904
"дисклеймер: я никого не осуждаю, от их покупок зависит моя зарплата",neutral,1301492791252520961
"Окей Гугл, как найти интернет друга больше, чем на пару часов..?",negative,1341431490807263233
"о, как назло, припёрлись",negative,1284946035484368898
@A_Gasparyan Бежать из этой страны пидорасов!,negative,1236944331761737728
@Dark_Princess_w Я выезжаю за масочками 😅,positive,1244902990059843586
"@iremeslo Пыхтел, пыхтел, тужился неделю - а тут всю статейку на ноль поделили",negative,1341005743798018050
"Я закончилась как человек.
#BANGTANCON https://t.co/umrnk3NgJ1",negative,1251450353125654532
Притом он первый Маори получивший Оскар в данной категории! Невероятный просто,positive,1226774566443286528
"если хочешь 
расклею подъезды 
раскрашу асфальты",neutral,1241436439709208578
@weeay2 Ох... Балдею,positive,1295110566319665154
мои мышцы атрофировались помогите мне перевернуться на другой бог плис. все тело болит(,negative,1266114126440476672
@YELLEZ @WylsacomRed Почему бы просто не купить себе домой облако за 15 тысяч и больше никогда не вспоминать об iCloud,neutral,1215652526319722501
Когда узнал все результаты ЕГЭ https://t.co/gOf4zJLoyS,neutral,1289272179066953728
"@inna_raz @KorneevAnatoly Как хорошо, что я не курю!!! А то бы ещё желание покурить мешало продлить удовольствиенаходится в кровати!",positive,1230558931748962308
"вторая волна не хочет, чтобы я в выходные скаталсь из своего села на Довод((((((((((",negative,1313820219807334401
@timogen888 @daf1b7e0f63b487 @PA3BPATHOE Понеслась ✊️😀,positive,1307576255911469057
@_YoNg_PrInCeSs_ Я тоже не пошла ибо так же подумала как ты))),neutral,1227106361051361280
@EllieSame Надо?,neutral,1271436618512191488
"@wanttobeabuddha @iamdarksido Я использую, мне тачпадом не удобно
Да и лет 10 назад такая шутка программерская была",neutral,1298519725996113920
@WithLoveJulion И Я ТЕБЯЯЯЯ НЕВЕРОЯТНО СИЛЬНО 😭😭😭💕💓💕💕,positive,1329457210087313417
"мне посоветовали клип троя сивана на песню ""heaven"" иду смотреть!!!!",neutral,1291286615185399809
как же на улице холодно я не ожидала что придётся достать зимнюю куртку так скоро,negative,1306982338304376833
"Никуда не хочу выходить 
Прям вообще 
Хочу сидеть дома и ныть,что хочу в деревню",negative,1276200777439207428
"@dibart21 Не разжигайте, в остальной части страны и спасибо не сказали.",negative,1253087431898865665
как хорошо что вы не наберете,neutral,1305211419235844105
"""А не запаришься?"" — спросил Паша, когда я напялила пуховик. ""Неть!"" — пропыхтела я из-под большого шарфа. И была права.",positive,1239629441308844032
@b2usoty @yellippie_twt будь проще.,neutral,1283783139551215621
@I_luv_bts_QwQ @soulrinkook Я УЖЕ В НЕЙ ГОД ПЛЯТЬ ТЫ О ЧЕМ,negative,1324637304674275329
@vkwvphlnv так там же в реплаях негодуют и говорят что ему заплатили,negative,1331904183826587650
"@cherrybomb2701 но ладно, может к концу апреля выберусь к тебе, когда родители кинут денег 🙊",positive,1245778198668902403
@GolyDovolen Помер что-ли 🤔,negative,1258697640658821126
"Всяко лучше с утреца, съесть тарелочку Хуйцаа https://t.co/QwCL1axi8T",negative,1327603721992335360
@66Sergik ну а шо...😼 непогано...,negative,1296768805411184642
Удалось поснимать Настю до того как она прошлась у Микеле)))) https://t.co/XJkEhBWG6p,neutral,1218157540825018369
"В Подмосковье обокрали бывшую узницу концлагеря
 #Новости #News
➡ https://t.co/IzJ44mTLPu https://t.co/VCDQyq3S19",neutral,1247866815264546818
"@apricot_lili а стоп------------------------
о НЕТ я снова",neutral,1247390489134981122
"Как Литва пыталась закрыть Белорусскую АЭС, и что из этого получилось? (видео) - https://t.co/G98R6XlnXR https://t.co/oU7LNReo5q",neutral,1281221178959462406
"ПИДОРАСИНА, КТО ТАКОЕ НА НОЧЬ КИДАЕТ???? Я ДЛЯ ТЕБЯ ШУТКА???? https://t.co/EHw6HyhFq8",negative,1230971437349064704
нахуй вот эти 1АпРеЛьСкИе ПрИкОлЫ нючтото не прикольно,negative,1245394029812035584
я влюбилась блин https://t.co/6Y0m39UKcS,positive,1299254182164209664
@XiaomiTyan Тебя вообще кто-то спрашивал? Иди нахуй,negative,1245273351276376065
"@fawn_kook2 да она явно пиздит тебе в лицо, зная что ты супер кьют🥺 , так что я бы продолжала ее игнорировать и не выкидывать из чс",negative,1282707275392659456
@urogynecolog @80milas Мы никому не скажем 😉😘,positive,1265559689779183617
"@KiruxaEDGRD Не ну ты охонь баба конечно 
Удачи тебе тогда там✊",positive,1227255833458860033
@FLareosh Ох уж эти подростковые не хочу жить,negative,1247111563733094401
@zlayachihua Сучька сучька королева,negative,1301203967280664587
"@Un_laquais Ъеъ
За Локи и ради Локи можно скачать
*Заранее удачной игры♥️♥️♥️*",positive,1329103709930975232
@zhuravleva Ездовая мощь в четырех белых лапах 💪💪💪💪,positive,1271187778861248512
и минхёка как назло НЕТ,negative,1318231054759624705
@bouwgx к-краш....,positive,1298343284184686592
@sls_sles Круто,positive,1320708923733716994
